Business ID,Name,Ratings,Pricing,Category,Distance_From_Venue,Address,City,State,Latitude,Longitude
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos y Mariscos,4.4,$,Mexican,305.2906069246204,72 Kensington Avenue,Toronto,ON,43.65450536868278,-79.40074443372987
sV4QGXQk77dmr-lqTcDTKQ,Rikki Tikki,4.9,Information not available,Indian,311.26581955857887,209 Augusta Avenue,Toronto,ON,43.6540813,-79.4014858
eKznX8VTfcQrjCqXpeobiw,Rasa,4.4,$$,Canadian (New),691.4288843797528,196 Robert Street,Toronto,ON,43.6627752,-79.4039682
v8Y1Cpdya8H_3noy2M-3Hw,Free Times Cafe,3.8,$$,Breakfast & Brunch,125.30973646974726,320 College Street,Toronto,ON,43.657698,-79.4030342
41o1FUbCYKJv2djtnlkzlg,Bar Raval,4.0,$$$,Spanish,546.2562632999499,505 College Street,Toronto,ON,43.6558432,-79.4099433
b7wUWVV01xaa7E0FUNMDiw,DaiLo,4.2,$$$,Chinese,541.4826273580109,503 College Street,Toronto,ON,43.65574,-79.4098
t7DjNzX6XnnvOROtJICLNg,Quetzal,4.3,$$$$,Mexican,302.3972582031862,419 College Street,Toronto,ON,43.656524297994,-79.4069881075464
zfQ855VX3SMA_54oVSN5Cw,Fresco's Fish & Chips,4.4,$$,Fish & Chips,333.9586057652897,201 Augusta Avenue,Toronto,ON,43.6538341,-79.4015484
T7yKffTuhiIZclsgjfgowA,Pizzeria Via Mercanti,3.8,$$,Pizza,293.1394756374987,188 Augusta Avenue,Toronto,ON,43.65408,-79.402
Ymy91k8r312xvxzC42b5IQ,Top Gun Burgers,3.7,$$,Sandwiches,194.11884966676024,251 Augusta Avenue,Toronto,ON,43.65507,-79.40195
iq5tRMXpyiR5s-BzQ-mpWQ,Hawker,4.8,Information not available,Vegan,65.3441504254104,291 Augusta Ave,Toronto,ON,43.65632,-79.4024
zrYpLdnGKA_EmOhgRCy_vg,The Pomegranate Restaurant,3.8,$$,Middle Eastern,298.7233200687542,420 College Street,Toronto,ON,43.6569,-79.40694
G12kABl0tfK4ylgj8XF06w,Voodoo Child,4.1,$$,Coffee & Tea,191.58634501711086,388 College Street,Toronto,ON,43.65714,-79.40552
pKRPuTHpUISDKgXUyAMYIQ,Casa Calzone,4.8,$$,Italian,542.9245984421873,1298 Rue de la Pointe-aux-Lièvres,Quebec City,QC,46.8223786,-71.2415612
CWQnxBXScP6BcVb2UYZyuQ,Chez Carlos Café,5.0,$$,Colombian,857.1110894718308,1398 Rue Ozanam,Quebec City,QC,46.827057,-71.23678
9aEwv1hLKAJ16RC09B_-dA,Resto la Mama Grilled Cheese,4.6,$,Sandwiches,954.7390081995383,1804 1er Avenue,Québec City,QC,46.83029,-71.2377
QYR5BNSoCCCUJ162CYU6vA,Chez Ashton,4.0,Information not available,Burgers,495.02323047542313,550 Boulevard Wilfrid-Hamel,Quebec City,QC,46.8214402116653,-71.2516074255109
z12cmM7uk7uUqjgRZJVPZg,Tim Hortons,3.5,$,Coffee & Tea,429.31672729701836,"552 Boul Wilfrid-hamel,",Quebec,QC,46.82099,-71.24866
Qv5qo5F5Hms--HZmuObLZA,A&W,3.5,$,Fast Food,419.853072767142,552 Boulevard Wilfrid-Hamel,Quebec City,QC,46.822166,-71.251335
Xi5Z6pg3SqC3RaxugVfxJg,Sous-Marins le Marinier,5.0,$,Sandwiches,929.2548000484563,1769 1re Avenue,Quebec City,QC,46.829798559415515,-71.23766328461973
JlA8csDPZ_o9Mj__mKtvUg,Mysa Sushi,4.5,$,Sushi Bars,433.5250128996264,Centre commercial Fleur de Lys,Quebec City,QC,46.822082356731,-71.251467615366
UXRSLQwn2pDuqsm71O0aAw,Restaurant Au Vieux Duluth,4.3,Information not available,Restaurants,797.3791261743752,371 Rue Soumande,Quebec City,QC,46.82015,-71.25508
D-hhw11_YLLGcJm6nD7SzA,Pacini,2.0,$$,Italian,904.3181647111364,245 Rue Soumande,Quebec City,QC,46.8182199,-71.25336
eueCazIpCXQSOMYo2H-03g,Restaurant Poulet Rouge - Limoilou,5.0,Information not available,Chicken Shop,963.3681587258301,1381 1ère avenue,Quebec City,QC,46.827593,-71.235496
Cib-dOr-wRVBJcHRQQmSOA,La Merveille du Vietnam,2.8,Information not available,Vietnamese,960.4509843860566,1800 Av 1Re,Quebec City,QC,46.8304176330566,-71.2378997802734
a8WZxfHzsXWK0--2zgSgIw,Yeh! Yogourt Glacé & Café,2.0,Information not available,Cafes,429.31672729701836,552 Boulevard Wilfrid-Hamel,Quebec City,QC,46.8204193,-71.2489471
5nafNWElWov94spVTWXDpQ,Quesada Burritos & Tacos,2.5,Information not available,Mexican,869.9114839321614,575 Boulevard Wilfrid-Hamel,Quebec City,QC,46.81704,-71.2492199
YFQWH0yfhyfUIu06yqBFIA,Les Brûleries,4.0,Information not available,Coffee & Tea,923.4097785800841,1789 1st Avenue,Quebec City,QC,46.829925359617,-71.2378932908177
p5jGqCaK1Nrn_GXW9yLcHQ,Le Soleil Rouge,5.0,Information not available,Breakfast & Brunch,855.5057540932906,380A Avenue Turcotte,Ville de Québec,QC,46.82148,-71.25752
jiEm8uQAvXGXah8gnyYpQg,Brûlerie Limilou,4.0,Information not available,Cafes,930.47833272852,1789 1st Avenue,Quebec City,QC,46.8299554089937,-71.2378101423383
IxSzh5hwEm6OAIEg3IX5cw,Tim Hortons,2.0,$$,Coffee & Tea,926.4030377499578,589 Boulevard Wilfrid-hamel,Quebec City,QC,46.81669,-71.24984
6lmylAnWQpljIf7phGdPKg,Royal Tandori,3.0,Information not available,Indian,959.080006861794,1746 1re Avenue,Quebec City,QC,46.82983,-71.23711
KnHcD1Ld5m6_l-WywDe_Cg,Pâtisserie Jeannie,5.0,Information not available,Bakeries,1011.1552738366278,215 Avenue Plante,Quebec City,QC,46.81789,-71.25603
sVwbevTHJK6SmZxBIHzm5g,Campiō Brewing Co,4.3,Information not available,American,368.77708507938985,10257 105 Street NW,Edmonton,AB,53.54431,-113.5007
fdez0D4ovth2k1IvR0ZbpQ,Sabor,4.3,$$$,Portuguese,393.2609117031594,10220 103 Street,Edmonton,AB,53.543381087231,-113.497605148344
36F6K3PGGV2ICZBNDoh0wg,Baijiu,4.4,$$,Cocktail Bars,146.91367885034202,103-10359 104 Street NW,Edmonton,AB,53.5459076,-113.4990951
wdJiF4lIM8Toz-wbYaMLdA,Atlas Steak + Fish,3.7,$$$,Steakhouses,81.86502787968999,10204 104 Avenue NW,Edmonton,AB,53.546778403750665,-113.49601816105528
fC4FcHp8yTGLEOt56L33NA,XO Bistro & Bar,4.6,$$,Vietnamese,333.4633174774545,10236 103 Street,Edmonton,AB,53.5438,-113.49757
ppsVp9vtfa4tBHTZJblbEQ,Braven,3.7,Information not available,Steakhouses,168.5982352762624,10344 102 Street NW,Edmonton,AB,53.54565,-113.49582
bUL0ccO-bbQICKHImPUyJQ,JOEY Bell Tower,3.9,$$,Canadian (New),285.03027302783704,10310 101 Street NW,Edmonton,AB,53.5451088,-113.49416913725828
ivpULDSBS4mP3mJqmziKQw,Cafe Amore Bistro,4.3,$$,Cafes,708.7624804121291,10807 106 Avenue NW,Edmonton,AB,53.5496883,-113.5068932
l7DhJNwumsbDK9cuusE9sQ,Bundok,4.4,$$$$,Canadian (New),386.15043107935725,10228 104 Street NW,Edmonton,AB,53.54366,-113.4994049
9wjPUaB9HdaKkh5jaz964g,The Lingnan,3.9,$$,Chinese,324.71770030669904,10582 104 Street NW,Edmonton,AB,53.54952,-113.49974
lPPYZr1_jx0XeW-xR9WJtw,DOSC,4.0,Information not available,Cafes,473.5985473938872,10190 - 104 Street NW,Edmonton,AB,53.5428720872819,-113.499512283622
1cSCU9Q9XGBkEDjQMPwq-w,Uccellino,4.4,$$$,Italian,692.6240900222442,10349 Jasper Avenue,Edmonton,AB,53.540754,-113.49882542208974
otGcwLlVcsYK73ULzrLXEA,Black Pearl Seafood Bar-Downtown,4.1,$$$,Seafood,594.1676499095282,10132 104 Street,Edmonton,AB,53.541749,-113.49952
N5jkqwJBCnn95YBoJo6Myg,Old Spaghetti Factory,3.8,$$,Italian,367.0997505668757,10220 103 St NW,Edmonton,AB,53.5436156204755,-113.49757270344
dSrIyeFwekD5m5kYL9IFnA,Thanh Thanh Oriental Noodle House,4.2,$$,Vietnamese,590.2248146632771,10718 101 Street NW,Edmonton,AB,53.55186,-113.49402
LfVx85dWECpbUiLKWmptDg,Bistro Praha,4.1,$$,Modern European,660.0571210417008,10117 101 Street NW,Edmonton,AB,53.5414213451344,-113.493436306746
SsN8fSPcf3ZnLKkhq-k5eA,Buco Pizzeria + Vino Bar,3.8,Information not available,Italian,273.6159334614902,10423 101 Street NW,Edmonton,AB,53.5474078413525,-113.493180844696
rOf6nKWlPvfZvFm4VAZk2w,Pazzo Pazzo Italian Cuisine,3.7,$$,Italian,378.28603299158084,10016-103 Avenue NW,Edmonton,AB,53.5456955,-113.4918893
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,4.4,$$$,Wine Bars,668.1360032192824,10115 104 Street Northwest,Edmonton,AB,53.541021462457,-113.499240875244
hc0KmC42EzjXbC83eMIDMg,Padmanadi Vegetarian Restaurant,4.5,$$,Vegetarian,663.2663967139924,10740 101 Street,Edmonton,AB,53.5525155187002,-113.493800139724
J7_-faNq_Ag9qTOlDn81Pw,Starbelly,3.8,$$,New American,490.7473648707945,3583 16th St,San Francisco,CA,37.76408650404102,-122.4325853855326
dMlsQsPU8Y_oiPYC5hHi2A,Frances,4.3,$$$,New American,423.3203522025471,3870 17th St,San Francisco,CA,37.762866,-122.432244
XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.1,$$,Breakfast & Brunch,628.7327818809532,3499 16th St,San Francisco,CA,37.764290777795395,-122.43072410226956
1FZM1wOnjMYg0KPSD9qTjg,Poesia,4.0,$$$,Italian,185.1346063375654,4072 18th St,San Francisco,CA,37.76115,-122.43431
ZDvIMjJ-7I0561ckM4pAeA,Anchor Oyster Bar,4.5,$$,Seafood,199.25583602593704,579 Castro St,San Francisco,CA,37.759701649632525,-122.43476121686464
reXWH9Wo0ZTOuQsTMNOSxg,Fable,4.1,$$,New American,158.7823750404592,558 Castro St,San Francisco,CA,37.759958,-122.435089
ZSzXw0NgJTyOzcHwKY5eMA,Blind Butcher,4.0,$$,New American,208.376792182,4058 18th St,San Francisco,CA,37.76116,-122.43414
IoTaMS3mnLh5vq4nfW1y_A,HOT JOHNNIE’S SMOKEHOUSE,4.7,$$,Sandwiches,173.15334944436177,4077 18th St,San Francisco,CA,37.760769,-122.434466
XAYwAF_83becwNnSJDFkpA,Dumpling House,4.3,$$,Dim Sum,436.04221561234874,335 Noe St,San Francisco,CA,37.763552,-122.432762
zK9-A4cIZwOUMpGBDz25DA,Canela Bistro & Wine Bar,4.3,$$$,Spanish,565.616199344378,2272 Market St,San Francisco,CA,37.764878,-122.432438
9yM20-7fj4LMrOO30nqkBw,L’Ardoise Bistro,4.5,$$$$,French,700.3831983058177,151 Noe St,San Francisco,CA,37.7665241,-122.4331385
qfRZjzNqO3fRgEGqvGNY-A,Santeria,4.4,$$,Mexican,603.8917617486115,2251 Market St,San Francisco,CA,37.764836,-122.431808
GUMD4UYvQ01RLcvQP74A-g,Pasta Panino,4.6,$$,Italian,48.21560904257894,4150 18th St,San Francisco,CA,37.761014,-122.435911
LjVlsV9tKGnv7e4Iyt9c5Q,Lark,4.1,$$,Mediterranean,197.0605128915999,4068 18th St,San Francisco,CA,37.761243,-122.434248
aVskw5NKrs7ibAQ54E_bZw,U :Dessert Story,4.4,$$,Desserts,641.6415852840471,3489 16th St,San Francisco,CA,37.7642642124321,-122.430517340788
ExkAYfZMYhftfX8rrDEx9w,Poesia Café,4.6,Information not available,Coffee & Tea,180.32506009302406,4076 18th St,San Francisco,CA,37.76111352429362,-122.4344138
IlkvuSkI1LF5y-Q3jpWrWQ,Cafe de Casa,4.6,$$,Brazilian,215.2119630085956,3985 17th St,San Francisco,CA,37.76236,-122.43471
q7PEtlrwVwHrQv0M6Mzwvw,Dumpling Kitchen,4.3,$$,Dim Sum,137.27480577733093,544 Castro St,San Francisco,CA,37.7601664062955,-122.4351906
OOlS_RmdMk1LHtgOQWoHoA,Tanglad,4.5,$$,Vietnamese,159.10650212292109,469 Castro St,San Francisco,CA,37.761492,-122.434844
bm7sU0_SNY0k2ZX65YqTsA,Wasabi Bistro,3.8,$$,Sushi Bars,122.83689463327856,524 Castro St,San Francisco,CA,37.7604103,-122.4351501
fdez0D4ovth2k1IvR0ZbpQ,Sabor,4.3,$$$,Portuguese,220.11622357207315,10220 103 Street,Edmonton,AB,53.543381087231,-113.497605148344
fC4FcHp8yTGLEOt56L33NA,XO Bistro & Bar,4.6,$$,Vietnamese,159.8965461526407,10236 103 Street,Edmonton,AB,53.5438,-113.49757
sVwbevTHJK6SmZxBIHzm5g,Campiō Brewing Co,4.3,Information not available,American,230.6136598672598,10257 105 Street NW,Edmonton,AB,53.54431,-113.5007
bUL0ccO-bbQICKHImPUyJQ,JOEY Bell Tower,3.9,$$,Canadian (New),234.29651433151147,10310 101 Street NW,Edmonton,AB,53.5451088,-113.49416913725828
36F6K3PGGV2ICZBNDoh0wg,Baijiu,4.4,$$,Cocktail Bars,90.10306900450304,103-10359 104 Street NW,Edmonton,AB,53.5459076,-113.4990951
ppsVp9vtfa4tBHTZJblbEQ,Braven,3.7,Information not available,Steakhouses,127.69005323437943,10344 102 Street NW,Edmonton,AB,53.54565,-113.49582
lPPYZr1_jx0XeW-xR9WJtw,DOSC,4.0,Information not available,Cafes,301.70865292746134,10190 - 104 Street NW,Edmonton,AB,53.5428720872819,-113.499512283622
wdJiF4lIM8Toz-wbYaMLdA,Atlas Steak + Fish,3.7,$$$,Steakhouses,192.5516193439698,10204 104 Avenue NW,Edmonton,AB,53.546778403750665,-113.49601816105528
l7DhJNwumsbDK9cuusE9sQ,Bundok,4.4,$$$$,Canadian (New),218.69879675015625,10228 104 Street NW,Edmonton,AB,53.54366,-113.4994049
N5jkqwJBCnn95YBoJo6Myg,Old Spaghetti Factory,3.8,$$,Italian,194.12070353503165,10220 103 St NW,Edmonton,AB,53.5436156204755,-113.49757270344
RFTz_DEyA1PZANcF1rQYPg,Kb&co,4.2,$$,Vegan,227.08451638950044,Fox One Tower,Edmonton,AB,53.54364,-113.4994049
otGcwLlVcsYK73ULzrLXEA,Black Pearl Seafood Bar-Downtown,4.1,$$$,Seafood,419.9762147290891,10132 104 Street,Edmonton,AB,53.541749,-113.49952
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,4.4,$$$,Wine Bars,493.1859111686444,10115 104 Street Northwest,Edmonton,AB,53.541021462457,-113.499240875244
1cSCU9Q9XGBkEDjQMPwq-w,Uccellino,4.4,$$$,Italian,517.6287217457607,10349 Jasper Avenue,Edmonton,AB,53.540754,-113.49882542208974
ivpULDSBS4mP3mJqmziKQw,Cafe Amore Bistro,4.3,$$,Cafes,775.4566418453519,10807 106 Avenue NW,Edmonton,AB,53.5496883,-113.5068932
LfVx85dWECpbUiLKWmptDg,Bistro Praha,4.1,$$,Modern European,520.3843288657982,10117 101 Street NW,Edmonton,AB,53.5414213451344,-113.493436306746
E8CBQWDoCK3WujyMFfVG2A,Chop steakhouse,3.5,$$$,Seafood,306.74124696776204,10235 101 Street,Edmonton,AB,53.54506,-113.4935
L_DMBHYChySL-U6U3Kcztg,Haweli Restaurant,3.6,$$,Indian,205.27537786539796,10220 103 Street NW,Edmonton,AB,53.54314,-113.49784
LazMR0-W2YGc2lIJWh7sCA,María Northern Mexican Cuisine,3.4,Information not available,Mexican,205.27537786539796,10220 103 Street NW,Edmonton,AB,53.54339,-113.4979
mD51FvOZLe8Q9_FFFLF7JA,Bar Bricco,4.6,$$$,Italian,498.9952913620549,10347 Jasper Avenue,Edmonton,AB,53.5409189,-113.4987741
J7_-faNq_Ag9qTOlDn81Pw,Starbelly,3.8,$$,New American,490.7473648707945,3583 16th St,San Francisco,CA,37.76408650404102,-122.4325853855326
dMlsQsPU8Y_oiPYC5hHi2A,Frances,4.3,$$$,New American,423.3203522025471,3870 17th St,San Francisco,CA,37.762866,-122.432244
XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.1,$$,Breakfast & Brunch,628.7327818809532,3499 16th St,San Francisco,CA,37.764290777795395,-122.43072410226956
1FZM1wOnjMYg0KPSD9qTjg,Poesia,4.0,$$$,Italian,185.1346063375654,4072 18th St,San Francisco,CA,37.76115,-122.43431
ZDvIMjJ-7I0561ckM4pAeA,Anchor Oyster Bar,4.5,$$,Seafood,199.25583602593704,579 Castro St,San Francisco,CA,37.759701649632525,-122.43476121686464
reXWH9Wo0ZTOuQsTMNOSxg,Fable,4.1,$$,New American,158.7823750404592,558 Castro St,San Francisco,CA,37.759958,-122.435089
ZSzXw0NgJTyOzcHwKY5eMA,Blind Butcher,4.0,$$,New American,208.376792182,4058 18th St,San Francisco,CA,37.76116,-122.43414
IoTaMS3mnLh5vq4nfW1y_A,HOT JOHNNIE’S SMOKEHOUSE,4.7,$$,Sandwiches,173.15334944436177,4077 18th St,San Francisco,CA,37.760769,-122.434466
XAYwAF_83becwNnSJDFkpA,Dumpling House,4.3,$$,Dim Sum,436.04221561234874,335 Noe St,San Francisco,CA,37.763552,-122.432762
zK9-A4cIZwOUMpGBDz25DA,Canela Bistro & Wine Bar,4.3,$$$,Spanish,565.616199344378,2272 Market St,San Francisco,CA,37.764878,-122.432438
9yM20-7fj4LMrOO30nqkBw,L’Ardoise Bistro,4.5,$$$$,French,700.3831983058177,151 Noe St,San Francisco,CA,37.7665241,-122.4331385
qfRZjzNqO3fRgEGqvGNY-A,Santeria,4.4,$$,Mexican,603.8917617486115,2251 Market St,San Francisco,CA,37.764836,-122.431808
GUMD4UYvQ01RLcvQP74A-g,Pasta Panino,4.6,$$,Italian,48.21560904257894,4150 18th St,San Francisco,CA,37.761014,-122.435911
LjVlsV9tKGnv7e4Iyt9c5Q,Lark,4.1,$$,Mediterranean,197.0605128915999,4068 18th St,San Francisco,CA,37.761243,-122.434248
aVskw5NKrs7ibAQ54E_bZw,U :Dessert Story,4.4,$$,Desserts,641.6415852840471,3489 16th St,San Francisco,CA,37.7642642124321,-122.430517340788
ExkAYfZMYhftfX8rrDEx9w,Poesia Café,4.6,Information not available,Coffee & Tea,180.32506009302406,4076 18th St,San Francisco,CA,37.76111352429362,-122.4344138
IlkvuSkI1LF5y-Q3jpWrWQ,Cafe de Casa,4.6,$$,Brazilian,215.2119630085956,3985 17th St,San Francisco,CA,37.76236,-122.43471
q7PEtlrwVwHrQv0M6Mzwvw,Dumpling Kitchen,4.3,$$,Dim Sum,137.27480577733093,544 Castro St,San Francisco,CA,37.7601664062955,-122.4351906
OOlS_RmdMk1LHtgOQWoHoA,Tanglad,4.5,$$,Vietnamese,159.10650212292109,469 Castro St,San Francisco,CA,37.761492,-122.434844
bm7sU0_SNY0k2ZX65YqTsA,Wasabi Bistro,3.8,$$,Sushi Bars,122.83689463327856,524 Castro St,San Francisco,CA,37.7604103,-122.4351501
zJFR6pBdPsuqBve9pmtg0Q,Sprezzatura,4.1,Information not available,Pizza,170.07532062567623,265 Kingsway,Vancouver,BC,49.2613547,-123.0978287
gNCSbTm3unsdztncbgSv5A,Osteria Savio Volpe,4.2,$$$,Italian,484.9914257524531,615 Kingsway,Vancouver,BC,49.2574913,-123.0909344
FFVXF_4OnzTlWITF2IH5SQ,Maizal RMF,4.3,$$,Mexican,354.3265950949459,2815 Main Street,Vancouver,BC,49.2600097,-123.1012988
r-njwQQ57eF8ejv2QclItA,AJ's Brooklyn Pizza Joint,4.3,$$,Pizza,361.62079199480513,325 East Broadway,Vancouver,BC,49.2629437687572,-123.098307028413
l184Y1d3oAa5_Al4YIaRjQ,Anh and Chi,4.0,$$$,Vietnamese,629.7116784507542,3388 Main Street,Vancouver,BC,49.2550314422938,-123.100882202153
KDpEDnHqRXTeBhNTmvBFiQ,Burgoo Bistros,3.9,$$,Comfort Food,402.1053947770005,3096 Main Street,Vancouver,BC,49.25765498958033,-123.100815
Ri0V6nyH0qOQH6e5vtDQ0Q,Kin Kao Song,4.3,Information not available,Thai,381.8205590379136,317 E Broadway,Vancouver,BC,49.2629749,-123.0986667
7mC73EaD-pi3yyR63ZVn3A,The Cascade Room,3.9,$$,Pubs,370.2607364103052,2616 Main Street,Vancouver,BC,49.2617,-123.10062
w3HSOOqJednBOYbO3fajvQ,Les Faux Bourgeois,4.0,$$,French,569.0487371166613,663 E 15th Avenue,Vancouver,BC,49.2572813531481,-123.089767330802
5-adl2zPRMgammVOoz5WEg,Published On Main,4.4,Information not available,Tapas/Small Plates,857.4924399542116,3593 Main Street,Vancouver,BC,49.25283186017385,-123.10116032897228
uonaIMF0GOLC8UzKR3IaQA,Fable Diner,3.9,$$,Diners,504.50613034754616,151 E Broadway,Vancouver,BC,49.2630749,-123.1019822
gWf9MawvbDDWRMF95TlZ6A,The Biltmore Cabaret,3.9,$,Music Venues,62.4635464965884,2755 Prince Edward Street,Vancouver,BC,49.2603124,-123.0964455
8oI3fyTrQ9hXeCidVFDUww,Sing Sing,3.7,$$,Beer Bar,317.07852603082665,2718 Main Street,Vancouver,BC,49.2607122038635,-123.100685477257
NnaE4IKlc6XdYOUu4IOV5w,49th Parallel Coffee,4.1,$,Cafes,330.5741652630554,2902 Main Street,Vancouver,BC,49.2591330651218,-123.10088478104
9KgB4mKZnW7GRU3zjPcxvw,Fassil Ethiopian Restaurant,4.3,$$,Ethiopian,649.515109223899,736 Broadway E,Vancouver,BC,49.262316686122,-123.08833077466
dnwUsAAIV48zks5Y7ZA3Mg,Burdock,3.4,$$,Tapas/Small Plates,330.31000130875987,2702 Main Street,Vancouver,BC,49.26092,-123.10066
piwi7Au_17aUKuC2S97Nkg,Zarak By Afghan Kitchen,4.4,Information not available,Afghan,768.0382492782937,2102 Main Street,Vancouver,BC,49.266224,-123.1006089
bExSibVFQPQdq3-xGyIEqw,Sal y Limón,3.9,$$,Mexican,623.2604483643711,701 Kingsway Street,Vancouver,BC,49.2569043786921,-123.08924632997
NTtQJ4KrcK36Xi4eEvo3hQ,Ignite Pizzeria Mount Pleasant,4.1,$$,Pizza,396.6581198947197,2588 Main Street,Vancouver,BC,49.26215691,-123.10085376
WZz3gI0V6hN9M_cpeyo9Jg,The Farmhouse,4.2,Information not available,Italian,220.6820054803681,352 East 10th Avenue,Vancouver,BC,49.26185879464837,-123.09710762514682
7Wwtm26N7P3s1qDkqSw_Jw,The Brig Pub,4.3,$$,Pubs,39.92432656396364,23 York Street,Ottawa,ON,45.427836140633,-75.694200925761
1Awidw4gQhsk10eNm3n0MQ,The Keg Steakhouse + Bar,4.2,$$$,Steakhouses,168.05205371520006,75 York Street,Ottawa,ON,45.42879408271222,-75.69197382893248
cso4NHnm-lnX8kLo1Hhdvw,Bite Burger House,4.3,$$,Burgers,201.74256848226315,108 Murray Street,Ottawa,ON,45.4299812,-75.6925507
J1B_vEvWgkYyYt7D3rmVJQ,Play Food And Wine,4.2,$$$,Wine Bars,89.78000257836648,1 York Street,Ottawa,ON,45.4276304284579,-75.6948116927303
y6lPwbf8GAYM_M4XdxXCRA,Sidedoor Contemporary Kitchen & Bar,3.9,$$$,Tapas/Small Plates,88.90422148186121,18B York St,Ottawa,ON,45.4273346,-75.6940098
PCz2kippn2fTs5-pAwEJ_Q,Riviera,4.5,$$$,Canadian (New),595.0787019381263,62 Sparks Street,Ottawa,ON,45.42274,-75.69598
CWwXzZu_ITzyRgX2sv0IRw,JOEY Rideau,4.1,$$$,Canadian (New),323.5202094442435,50 Rideau Street,OTTAWA,ON,45.4263960461085,-75.6905810407226
dLim6ecsanGkkbwj_bLskA,Social Restaurant and Lounge,3.8,$$$,French,160.671543950983,537 Sussex Drive,Ottawa,ON,45.4267006,-75.6942005
WIK4rgZR_oQ_gooCE4W_4A,The Grand Pizzeria,3.5,$$,Italian,223.92296613771524,74 George Street,Ottawa,ON,45.4271412,-75.6914101
Ey1azXaPPCdfcHDezNEFkA,Fairouz,4.2,$$$,Middle Eastern,97.2148088466629,15 Clarence Street,Ottawa,ON,45.4283732,-75.695106
SQWRyqysWTmljYOauclf-g,Khao Thai Restaurant,3.8,$$,Thai,216.73437516409527,103 Murray Street,Ottawa,ON,45.43001588821346,-75.69320176090069
qYvdmdzxVVRR-GjNBlnBag,Metropolitain Brasserie,3.8,$$$,French,294.91160229803893,700 Sussex Drive,Ottawa,ON,45.4254955,-75.6934855
SPh-dnuO742G8HuMftkI1g,Gyubee Japanese Grill - York,3.9,$$$,Japanese,207.5431191177465,95 York Street,Ottawa,ON,45.42909,-75.6916
mPVfMkgAbu-NkvuTfmQfNA,Le Mien Craft Noodle,4.5,$$,Chinese,145.23828348194198,43 William Street,Ottawa,ON,45.42784,-75.69202
_9DkunH3jhjdfegfBOABFg,Restaurant 18,4.0,$$$,Seafood,79.81918117156529,18 York Street,Ottawa,ON,45.4274293150971,-75.6941247240258
eSQC8iQIMfWHsUrcLXFUhw,Courtyard Restaurant,4.4,$$$,French,165.73687436075284,21 George Street,Ottawa,ON,45.4267236,-75.6931665
UH0U02VUgV76Ao5lPpXWzQ,Blue Cactus Bar and Grill,3.2,$$,Bars,55.47076963654929,2 Byward Market Squre,Ottawa,ON,45.4286168496674,-75.6937477110953
_W9Wr7_ru8rPe_ATdqIH7w,Milestones Restaurants,3.7,$$,Canadian (New),282.4457792816195,700 Sussex Dr,Ottawa,ON,45.42559662033439,-75.6941517354431
Zdvjq4DjFzOCK7NgReT0zw,Chez Lucien,3.7,$$,Bars,301.6493410436376,137 Murray Street,Ottawa,ON,45.43050064947053,-75.69202720196567
_MsF3sbus-xor0ly6PqOmw,India Curry And Kebab House,4.1,$$,Indian,66.85626293055759,39 Clarence Street,Ottawa,ON,45.4287,-75.69455
kmOeRAvOL1oR6Z-4Ggdx6w,Charcut Roast House,4.0,$$$,Steakhouses,226.24954699106794,101-899 Centre Street S,Calgary,AB,51.0447273741773,-114.063369728203
LSMeZ0lITrnxaz7LGCaeUQ,LOCAL Public Eatery 8th Ave,3.9,$$,Canadian (New),158.20095884701954,310 8th Avenue,Calgary,AB,51.0458265,-114.0685829
SKhV8mF40RcsGrJjkuEwvw,Ten Foot Henry,4.6,$$$,Canadian (New),481.19118438833954,1209-1st Street South West,Calgary,AB,51.041083366219205,-114.06598360272451
rThb_bvy1tx0sFj3tPgz7g,Major Tom,3.9,Information not available,Bars,123.2810078156217,700 2 Street SW,Calgary,AB,51.046327336913855,-114.0673943716882
smrnVFT6UvNTPGqThtoYhA,Hy's Steakhouse & Cocktail Bar,4.4,$$$$,Steakhouses,312.40897725843155,8th Avenue and 3rd Street,Calgary,AB,51.0459732605428,-114.070798493922
LKzDrKa0FRrRATi1gqPEiw,Murrieta's West Coast Bar & Grill,3.9,$$$,Wine Bars,85.99600664048255,808 1st Street SW,Calgary,AB,51.0454017,-114.0652789
UEPOdIiqATvWi7DAvf7QDA,Goro + Gun,3.4,$$,Japanese,123.46578612948083,225 7 Ave SW,Calgary,AB,51.04642,-114.0671282
4MlVKZ1ZbVA__MA-7D3gYQ,Vintage Chophouse and Tavern,4.1,$$$,Steakhouses,332.3318496425705,320 11 Avenue SW,Calgary,AB,51.042678,-114.068379
gLUT5YFfZWUe5JbD-zNGfg,One18 Empire,4.3,$$,Cocktail Bars,252.40107967084737,820 Centre Street S,Calgary,AB,51.0449785065218,-114.062875968123
t8QL1WTAlkdGnTPwqEwDIA,Klein Harris,4.5,$$,Desserts,193.89625590438575,110 8 Avenue SW,Calgary,AB,51.0456643626792,-114.063681
